customer_id,Monetary,total_quantity,Frequency,num_unique_products,last_purchase_date,avg_price_per_unit,store_visit_frequency,Mobile,membership_start_date,Active_days,Avg_purchase_gap_days,Recency,cluster,loyalty,assigned_reward,progress_message,churn_prediction,prediction_probability,risk_level
C0298,11200,12,10,10,2024-10-09,905.0,2,9400950651,2024-05-05,391,195.5,244,3,No tier,No reward,⚠️ Hi Customer C0298! You currently have no loyalty tier. Make 5 more purchases or spend ₹18800 more to unlock exciting rewards! 🚀,0,3.8744187e-05,Low
C0301,7300,6,5,5,2024-12-28,1240.0,1,9400950651,2024-12-28,154,154.0,164,0,No tier,No reward,⚠️ Hi Customer C0301! You currently have no loyalty tier. Make 10 more purchases or spend ₹22700 more to unlock exciting rewards! 🚀,0,4.295127e-07,Low
C0302,20800,20,15,12,2024-10-13,1080.0,3,9400950651,2024-02-22,464,154.66666666666666,240,1,Gold,20% discount + free shipping,"🎊 Congrats Customer C0302! As a Gold member, enjoy your reward: 20% discount + free shipping. We appreciate your loyalty! 💖",0,4.3634935e-10,Low
C0303,7300,7,5,5,2025-05-15,900.0,1,9400950651,2025-05-15,16,16.0,26,0,No tier,No reward,⚠️ Hi Customer C0303! You currently have no loyalty tier. Make 10 more purchases or spend ₹22700 more to unlock exciting rewards! 🚀,0,1.6568674e-11,Low
C0304,3850,5,5,5,2025-02-10,770.0,1,9400950651,2025-02-10,110,110.0,120,0,No tier,No reward,⚠️ Hi Customer C0304! You currently have no loyalty tier. Make 10 more purchases or spend ₹26150 more to unlock exciting rewards! 🚀,0,1.6771993e-09,Low
C0307,6650,5,5,5,2025-01-01,1330.0,1,9400950651,2025-01-01,150,150.0,160,0,No tier,No reward,⚠️ Hi Customer C0307! You currently have no loyalty tier. Make 10 more purchases or spend ₹23350 more to unlock exciting rewards! 🚀,0,1.8941644e-07,Low
C0309,4950,7,5,5,2025-05-23,810.0,1,9400950651,2025-05-23,8,8.0,18,0,No tier,No reward,⚠️ Hi Customer C0309! You currently have no loyalty tier. Make 10 more purchases or spend ₹25050 more to unlock exciting rewards! 🚀,0,2.1134086e-12,Low
C0310,13800,16,10,10,2025-04-20,785.0,2,9400950651,2024-10-11,232,116.0,51,3,No tier,No reward,⚠️ Hi Customer C0310! You currently have no loyalty tier. Make 5 more purchases or spend ₹16200 more to unlock exciting rewards! 🚀,0,6.0283867e-09,Low
C0311,8700,8,5,5,2024-08-28,1330.0,1,9400950651,2024-08-28,276,276.0,286,2,No tier,No reward,⚠️ Hi Customer C0311! You currently have no loyalty tier. Make 10 more purchases or spend ₹21300 more to unlock exciting rewards! 🚀,0,4.952612e-06,Low
C0312,35300,35,30,20,2025-04-01,970.0,6,9400950651,2024-04-26,400,66.66666666666667,70,1,Gold,20% discount + free shipping,"🎊 Congrats Customer C0312! As a Gold member, enjoy your reward: 20% discount + free shipping. We appreciate your loyalty! 💖",0,2.023633e-24,Low
C0313,15700,17,10,10,2025-01-02,840.0,2,9400950651,2024-11-27,185,92.5,159,3,No tier,No reward,⚠️ Hi Customer C0313! You currently have no loyalty tier. Make 5 more purchases or spend ₹14300 more to unlock exciting rewards! 🚀,0,3.0352684e-08,Low
C0314,4400,7,5,5,2024-06-16,730.0,1,9400950651,2024-06-16,349,349.0,359,2,No tier,No reward,⚠️ Hi Customer C0314! You currently have no loyalty tier. Make 10 more purchases or spend ₹25600 more to unlock exciting rewards! 🚀,0,4.4132302e-09,Low
C0315,4700,5,5,5,2025-04-17,940.0,1,9400950651,2025-04-17,44,44.0,54,0,No tier,No reward,⚠️ Hi Customer C0315! You currently have no loyalty tier. Make 10 more purchases or spend ₹25300 more to unlock exciting rewards! 🚀,0,3.573319e-11,Low
C0316,3800,5,5,5,2025-01-15,760.0,1,9400950651,2025-01-15,136,136.0,146,0,No tier,No reward,⚠️ Hi Customer C0316! You currently have no loyalty tier. Make 10 more purchases or spend ₹26200 more to unlock exciting rewards! 🚀,0,4.8092756e-09,Low
C0317,7800,7,5,5,2024-02-14,1200.0,1,9400950651,2024-02-14,472,472.0,482,2,No tier,No reward,⚠️ Hi Customer C0317! You currently have no loyalty tier. Make 10 more purchases or spend ₹22200 more to unlock exciting rewards! 🚀,0,2.043357e-11,Low
C0319,8900,7,5,5,2024-12-03,1290.0,1,9400950651,2024-12-03,179,179.0,189,0,No tier,No reward,⚠️ Hi Customer C0319! You currently have no loyalty tier. Make 10 more purchases or spend ₹21100 more to unlock exciting rewards! 🚀,0,5.572363e-06,Low
C0320,13400,12,10,10,2024-02-18,1000.0,2,9400950651,2024-01-31,486,243.0,478,3,No tier,No reward,⚠️ Hi Customer C0320! You currently have no loyalty tier. Make 5 more purchases or spend ₹16600 more to unlock exciting rewards! 🚀,0,2.3657096e-08,Low
C0321,4750,6,5,5,2024-07-05,870.0,1,9400950651,2024-07-05,330,330.0,340,2,No tier,No reward,⚠️ Hi Customer C0321! You currently have no loyalty tier. Make 10 more purchases or spend ₹25250 more to unlock exciting rewards! 🚀,0,1.4345334e-08,Low
C0322,7100,8,5,5,2024-11-15,920.0,1,9400950651,2024-11-15,197,197.0,207,0,No tier,No reward,⚠️ Hi Customer C0322! You currently have no loyalty tier. Make 10 more purchases or spend ₹22900 more to unlock exciting rewards! 🚀,0,1.7403838e-06,Low
C0323,10450,14,10,10,2025-05-13,845.0,2,9400950651,2024-09-27,246,123.0,28,3,No tier,No reward,⚠️ Hi Customer C0323! You currently have no loyalty tier. Make 5 more purchases or spend ₹19550 more to unlock exciting rewards! 🚀,0,2.975322e-09,Low
C0324,6950,7,5,5,2024-01-13,920.0,1,9400950651,2024-01-13,504,504.0,514,2,No tier,No reward,⚠️ Hi Customer C0324! You currently have no loyalty tier. Make 10 more purchases or spend ₹23050 more to unlock exciting rewards! 🚀,0,1.6271583e-12,Low
C0326,5000,5,5,5,2024-08-04,1000.0,1,9400950651,2024-08-04,300,300.0,310,2,No tier,No reward,⚠️ Hi Customer C0326! You currently have no loyalty tier. Make 10 more purchases or spend ₹25000 more to unlock exciting rewards! 🚀,0,5.1458912e-08,Low
C0327,25950,24,20,15,2024-09-07,1015.0,4,9400950651,2024-04-18,408,102.0,276,1,Gold,20% discount + free shipping,"🎊 Congrats Customer C0327! As a Gold member, enjoy your reward: 20% discount + free shipping. We appreciate your loyalty! 💖",0,8.258794e-15,Low
C0328,9300,7,5,5,2024-06-04,1420.0,1,9400950651,2024-06-04,361,361.0,371,2,No tier,No reward,⚠️ Hi Customer C0328! You currently have no loyalty tier. Make 10 more purchases or spend ₹20700 more to unlock exciting rewards! 🚀,0,6.4032726e-08,Low
C0329,11550,10,5,5,2024-01-03,1070.0,1,9400950651,2024-01-03,514,514.0,524,2,No tier,No reward,⚠️ Hi Customer C0329! You currently have no loyalty tier. Make 10 more purchases or spend ₹18450 more to unlock exciting rewards! 🚀,0,6.0199207e-12,Low
C0330,17200,16,15,11,2024-12-09,1123.3333333333333,3,9400950651,2024-08-12,292,97.33333333333333,183,1,Gold,20% discount + free shipping,"🎊 Congrats Customer C0330! As a Gold member, enjoy your reward: 20% discount + free shipping. We appreciate your loyalty! 💖",0,1.889307e-10,Low
C0331,3650,5,5,5,2024-06-18,730.0,1,9400950651,2024-06-18,347,347.0,357,2,No tier,No reward,⚠️ Hi Customer C0331! You currently have no loyalty tier. Make 10 more purchases or spend ₹26350 more to unlock exciting rewards! 🚀,0,2.2721913e-09,Low
C0332,4750,7,5,5,2024-09-15,810.0,1,9400950651,2024-09-15,258,258.0,268,2,No tier,No reward,⚠️ Hi Customer C0332! You currently have no loyalty tier. Make 10 more purchases or spend ₹25250 more to unlock exciting rewards! 🚀,0,1.060571e-07,Low
C0333,6100,6,5,5,2024-03-09,1040.0,1,9400950651,2024-03-09,448,448.0,458,2,No tier,No reward,⚠️ Hi Customer C0333! You currently have no loyalty tier. Make 10 more purchases or spend ₹23900 more to unlock exciting rewards! 🚀,0,4.4391695e-11,Low
C0334,12400,15,10,8,2025-01-26,870.0,2,9400950651,2024-07-27,308,154.0,135,3,No tier,No reward,⚠️ Hi Customer C0334! You currently have no loyalty tier. Make 5 more purchases or spend ₹17600 more to unlock exciting rewards! 🚀,0,8.9007256e-07,Low
C0335,23750,19,15,14,2025-05-28,1163.3333333333333,3,9400950651,2024-04-04,422,140.66666666666666,13,1,Gold,20% discount + free shipping,"🎊 Congrats Customer C0335! As a Gold member, enjoy your reward: 20% discount + free shipping. We appreciate your loyalty! 💖",0,9.357985e-13,Low
C0337,10000,13,10,10,2024-11-19,735.0,2,9400950651,2024-10-30,213,106.5,203,3,No tier,No reward,⚠️ Hi Customer C0337! You currently have no loyalty tier. Make 5 more purchases or spend ₹20000 more to unlock exciting rewards! 🚀,0,4.3440704e-07,Low
C0339,7550,7,5,5,2024-05-04,930.0,1,9400950651,2024-05-04,392,392.0,402,2,No tier,No reward,⚠️ Hi Customer C0339! You currently have no loyalty tier. Make 10 more purchases or spend ₹22450 more to unlock exciting rewards! 🚀,0,3.6691723e-09,Low
C0340,5800,6,5,5,2025-03-24,1040.0,1,9400950651,2025-03-24,68,68.0,78,0,No tier,No reward,⚠️ Hi Customer C0340! You currently have no loyalty tier. Make 10 more purchases or spend ₹24200 more to unlock exciting rewards! 🚀,0,5.300795e-10,Low
C0341,2900,5,5,5,2025-05-06,580.0,1,9400950651,2025-05-06,25,25.0,35,0,No tier,No reward,⚠️ Hi Customer C0341! You currently have no loyalty tier. Make 10 more purchases or spend ₹27100 more to unlock exciting rewards! 🚀,0,2.1530375e-12,Low
C0343,4950,8,5,5,2024-12-30,860.0,1,9400950651,2024-12-30,152,152.0,162,0,No tier,No reward,⚠️ Hi Customer C0343! You currently have no loyalty tier. Make 10 more purchases or spend ₹25050 more to unlock exciting rewards! 🚀,0,3.3209925e-08,Low
C0344,4250,5,5,5,2025-01-18,850.0,1,9400950651,2025-01-18,133,133.0,143,0,No tier,No reward,⚠️ Hi Customer C0344! You currently have no loyalty tier. Make 10 more purchases or spend ₹25750 more to unlock exciting rewards! 🚀,0,7.0877744e-09,Low
C0346,18200,20,15,12,2025-03-10,953.3333333333334,3,9400950651,2024-06-27,338,112.66666666666667,92,1,Gold,20% discount + free shipping,"🎊 Congrats Customer C0346! As a Gold member, enjoy your reward: 20% discount + free shipping. We appreciate your loyalty! 💖",0,3.6124072e-11,Low
C0348,10250,12,10,9,2024-06-23,760.0,2,9400950651,2024-02-12,474,237.0,352,3,No tier,No reward,⚠️ Hi Customer C0348! You currently have no loyalty tier. Make 5 more purchases or spend ₹19750 more to unlock exciting rewards! 🚀,0,4.1605613e-06,Low
C0349,9300,14,10,9,2024-07-01,700.0,2,9400950651,2024-05-16,380,190.0,344,3,No tier,No reward,⚠️ Hi Customer C0349! You currently have no loyalty tier. Make 5 more purchases or spend ₹20700 more to unlock exciting rewards! 🚀,0,3.3321232e-06,Low
C0350,15250,14,10,9,2025-03-09,1000.0,2,9400950651,2024-09-29,244,122.0,93,3,No tier,No reward,⚠️ Hi Customer C0350! You currently have no loyalty tier. Make 5 more purchases or spend ₹14750 more to unlock exciting rewards! 🚀,0,2.3413302e-08,Low
C0353,8350,6,5,5,2025-02-19,1250.0,1,9400950651,2025-02-19,101,101.0,111,0,No tier,No reward,⚠️ Hi Customer C0353! You currently have no loyalty tier. Make 10 more purchases or spend ₹21650 more to unlock exciting rewards! 🚀,0,3.558192e-08,Low
C0354,13400,8,5,5,2025-04-20,1320.0,1,9400950651,2025-04-20,41,41.0,51,0,No tier,No reward,⚠️ Hi Customer C0354! You currently have no loyalty tier. Make 10 more purchases or spend ₹16600 more to unlock exciting rewards! 🚀,0,1.141937e-09,Low
C0355,13650,17,15,13,2025-02-17,870.0,3,9400950651,2024-01-30,487,162.33333333333334,113,1,Gold,20% discount + free shipping,"🎊 Congrats Customer C0355! As a Gold member, enjoy your reward: 20% discount + free shipping. We appreciate your loyalty! 💖",0,2.598178e-09,Low
C0357,9950,11,10,9,2025-02-11,935.0,2,9400950651,2024-03-06,451,225.5,119,3,No tier,No reward,⚠️ Hi Customer C0357! You currently have no loyalty tier. Make 5 more purchases or spend ₹20050 more to unlock exciting rewards! 🚀,0,1.4031824e-05,Low
C0358,15000,10,5,5,2025-04-02,1330.0,1,9400950651,2025-04-02,59,59.0,69,0,No tier,No reward,⚠️ Hi Customer C0358! You currently have no loyalty tier. Make 10 more purchases or spend ₹15000 more to unlock exciting rewards! 🚀,0,6.433238e-09,Low
C0359,17350,21,15,13,2024-11-12,900.0,3,9400950651,2024-01-30,487,162.33333333333334,210,1,Gold,20% discount + free shipping,"🎊 Congrats Customer C0359! As a Gold member, enjoy your reward: 20% discount + free shipping. We appreciate your loyalty! 💖",0,3.547612e-09,Low
C0360,5650,5,5,5,2024-09-29,1130.0,1,9400950651,2024-09-29,244,244.0,254,0,No tier,No reward,⚠️ Hi Customer C0360! You currently have no loyalty tier. Make 10 more purchases or spend ₹24350 more to unlock exciting rewards! 🚀,0,4.0215494e-07,Low
C0362,6150,9,5,5,2024-12-10,700.0,1,9400950651,2024-12-10,172,172.0,182,0,No tier,No reward,⚠️ Hi Customer C0362! You currently have no loyalty tier. Make 10 more purchases or spend ₹23850 more to unlock exciting rewards! 🚀,0,2.7156597e-07,Low
C0363,14950,20,15,13,2024-11-16,750.0,3,9400950651,2024-05-29,367,122.33333333333333,206,1,Gold,20% discount + free shipping,"🎊 Congrats Customer C0363! As a Gold member, enjoy your reward: 20% discount + free shipping. We appreciate your loyalty! 💖",0,2.0918915e-09,Low
C0364,2900,5,5,5,2025-04-26,580.0,1,9400950651,2025-04-26,35,35.0,45,0,No tier,No reward,⚠️ Hi Customer C0364! You currently have no loyalty tier. Make 10 more purchases or spend ₹27100 more to unlock exciting rewards! 🚀,0,4.801212e-12,Low
C0365,6800,6,5,5,2024-10-02,1300.0,1,9400950651,2024-10-02,241,241.0,251,0,No tier,No reward,⚠️ Hi Customer C0365! You currently have no loyalty tier. Make 10 more purchases or spend ₹23200 more to unlock exciting rewards! 🚀,0,1.7406179e-06,Low
C0366,8350,7,5,5,2024-04-25,1250.0,1,9400950651,2024-04-25,401,401.0,411,2,No tier,No reward,⚠️ Hi Customer C0366! You currently have no loyalty tier. Make 10 more purchases or spend ₹21650 more to unlock exciting rewards! 🚀,0,3.0371894e-09,Low
C0367,4750,8,5,5,2024-08-07,630.0,1,9400950651,2024-08-07,297,297.0,307,2,No tier,No reward,⚠️ Hi Customer C0367! You currently have no loyalty tier. Make 10 more purchases or spend ₹25250 more to unlock exciting rewards! 🚀,0,4.146956e-08,Low
C0368,13650,13,10,9,2025-02-28,1105.0,2,9400950651,2024-02-12,474,237.0,102,3,No tier,No reward,⚠️ Hi Customer C0368! You currently have no loyalty tier. Make 5 more purchases or spend ₹16350 more to unlock exciting rewards! 🚀,0,1.19752585e-05,Low
C0369,8050,17,10,10,2024-11-29,750.0,2,9400950651,2024-07-15,320,160.0,193,3,No tier,No reward,⚠️ Hi Customer C0369! You currently have no loyalty tier. Make 5 more purchases or spend ₹21950 more to unlock exciting rewards! 🚀,0,1.5949338e-06,Low
C0373,7250,6,5,5,2024-06-15,950.0,1,9400950651,2024-06-15,350,350.0,360,2,No tier,No reward,⚠️ Hi Customer C0373! You currently have no loyalty tier. Make 10 more purchases or spend ₹22750 more to unlock exciting rewards! 🚀,0,4.1786755e-08,Low
C0375,7050,6,5,5,2024-12-27,1070.0,1,9400950651,2024-12-27,155,155.0,165,0,No tier,No reward,⚠️ Hi Customer C0375! You currently have no loyalty tier. Make 10 more purchases or spend ₹22950 more to unlock exciting rewards! 🚀,0,3.4834198e-07,Low
C0376,5900,6,5,5,2024-10-15,1060.0,1,9400950651,2024-10-15,228,228.0,238,0,No tier,No reward,⚠️ Hi Customer C0376! You currently have no loyalty tier. Make 10 more purchases or spend ₹24100 more to unlock exciting rewards! 🚀,0,6.246221e-07,Low
C0378,21950,20,15,11,2025-03-02,1026.6666666666667,3,9400950651,2024-03-13,444,148.0,100,1,Gold,20% discount + free shipping,"🎊 Congrats Customer C0378! As a Gold member, enjoy your reward: 20% discount + free shipping. We appreciate your loyalty! 💖",0,2.3470675e-11,Low
C0380,13350,20,15,13,2025-03-19,603.3333333333334,3,9400950651,2024-04-11,415,138.33333333333334,83,1,Gold,20% discount + free shipping,"🎊 Congrats Customer C0380! As a Gold member, enjoy your reward: 20% discount + free shipping. We appreciate your loyalty! 💖",0,4.0573284e-10,Low
C0381,4150,5,5,5,2024-08-20,830.0,1,9400950651,2024-08-20,284,284.0,294,2,No tier,No reward,⚠️ Hi Customer C0381! You currently have no loyalty tier. Make 10 more purchases or spend ₹25850 more to unlock exciting rewards! 🚀,0,2.9158452e-08,Low
C0382,6200,5,5,5,2024-12-26,1240.0,1,9400950651,2024-12-26,156,156.0,166,0,No tier,No reward,⚠️ Hi Customer C0382! You currently have no loyalty tier. Make 10 more purchases or spend ₹23800 more to unlock exciting rewards! 🚀,0,1.522126e-07,Low
C0383,5950,6,5,5,2024-10-28,950.0,1,9400950651,2024-10-28,215,215.0,225,0,No tier,No reward,⚠️ Hi Customer C0383! You currently have no loyalty tier. Make 10 more purchases or spend ₹24050 more to unlock exciting rewards! 🚀,0,6.2004085e-07,Low
C0384,6350,5,5,5,2025-02-23,1270.0,1,9400950651,2025-02-23,97,97.0,107,0,No tier,No reward,⚠️ Hi Customer C0384! You currently have no loyalty tier. Make 10 more purchases or spend ₹23650 more to unlock exciting rewards! 🚀,0,6.731491e-09,Low
C0385,8950,6,5,5,2025-02-08,1350.0,1,9400950651,2025-02-08,112,112.0,122,0,No tier,No reward,⚠️ Hi Customer C0385! You currently have no loyalty tier. Make 10 more purchases or spend ₹21050 more to unlock exciting rewards! 🚀,0,1.18665106e-07,Low
C0386,13650,12,10,8,2025-05-21,1125.0,2,9400950651,2025-05-08,23,11.5,20,0,No tier,No reward,⚠️ Hi Customer C0386! You currently have no loyalty tier. Make 5 more purchases or spend ₹16350 more to unlock exciting rewards! 🚀,0,6.6677805e-12,Low
C0387,13550,12,10,10,2025-03-27,1180.0,2,9400950651,2024-06-10,355,177.5,75,3,No tier,No reward,⚠️ Hi Customer C0387! You currently have no loyalty tier. Make 5 more purchases or spend ₹16450 more to unlock exciting rewards! 🚀,0,3.0304474e-07,Low
C0388,7350,7,5,5,2024-06-25,990.0,1,9400950651,2024-06-25,340,340.0,350,2,No tier,No reward,⚠️ Hi Customer C0388! You currently have no loyalty tier. Make 10 more purchases or spend ₹22650 more to unlock exciting rewards! 🚀,0,7.838769e-08,Low
C0389,4600,5,5,5,2024-01-25,920.0,1,9400950651,2024-01-25,492,492.0,502,2,No tier,No reward,⚠️ Hi Customer C0389! You currently have no loyalty tier. Make 10 more purchases or spend ₹25400 more to unlock exciting rewards! 🚀,0,1.0572824e-12,Low
C0390,13450,13,10,9,2025-05-17,1095.0,2,9400950651,2024-03-25,432,216.0,24,3,No tier,No reward,⚠️ Hi Customer C0390! You currently have no loyalty tier. Make 5 more purchases or spend ₹16550 more to unlock exciting rewards! 🚀,0,2.5354385e-07,Low
C0391,6850,10,10,9,2024-08-01,685.0,2,9400950651,2024-03-12,445,222.5,313,3,No tier,No reward,⚠️ Hi Customer C0391! You currently have no loyalty tier. Make 5 more purchases or spend ₹23150 more to unlock exciting rewards! 🚀,0,2.1806613e-06,Low
C0392,19400,20,15,12,2024-11-19,906.6666666666666,3,9400950651,2024-07-25,310,103.33333333333333,203,1,Gold,20% discount + free shipping,"🎊 Congrats Customer C0392! As a Gold member, enjoy your reward: 20% discount + free shipping. We appreciate your loyalty! 💖",0,9.25806e-11,Low
C0393,3000,7,5,5,2025-01-21,440.0,1,9400950651,2025-01-21,130,130.0,140,0,No tier,No reward,⚠️ Hi Customer C0393! You currently have no loyalty tier. Make 10 more purchases or spend ₹27000 more to unlock exciting rewards! 🚀,0,1.5378228e-09,Low
C0394,12100,12,10,8,2024-11-03,1055.0,2,9400950651,2024-04-19,407,203.5,219,3,No tier,No reward,⚠️ Hi Customer C0394! You currently have no loyalty tier. Make 5 more purchases or spend ₹17900 more to unlock exciting rewards! 🚀,0,6.452566e-05,Low
C0395,12000,8,5,5,2025-05-29,1340.0,1,9400950651,2025-05-29,2,2.0,12,0,No tier,No reward,⚠️ Hi Customer C0395! You currently have no loyalty tier. Make 10 more purchases or spend ₹18000 more to unlock exciting rewards! 🚀,0,2.4179207e-11,Low
C0396,7350,6,5,5,2024-08-10,1230.0,1,9400950651,2024-08-10,294,294.0,304,2,No tier,No reward,⚠️ Hi Customer C0396! You currently have no loyalty tier. Make 10 more purchases or spend ₹22650 more to unlock exciting rewards! 🚀,0,7.9426337e-07,Low
C0397,11500,11,10,10,2025-04-07,1030.0,2,9400950651,2024-04-29,397,198.5,64,3,No tier,No reward,⚠️ Hi Customer C0397! You currently have no loyalty tier. Make 5 more purchases or spend ₹18500 more to unlock exciting rewards! 🚀,0,6.1158005e-07,Low
C0398,7100,9,5,5,2024-04-15,780.0,1,9400950651,2024-04-15,411,411.0,421,2,No tier,No reward,⚠️ Hi Customer C0398! You currently have no loyalty tier. Make 10 more purchases or spend ₹22900 more to unlock exciting rewards! 🚀,0,8.5276275e-10,Low
C0399,14150,14,10,8,2025-03-27,870.0,2,9400950651,2024-09-09,264,132.0,75,3,No tier,No reward,⚠️ Hi Customer C0399! You currently have no loyalty tier. Make 5 more purchases or spend ₹15850 more to unlock exciting rewards! 🚀,0,2.8426065e-08,Low
